3.0459351075464833, 3.4281322059953894
3.395916879329203, 3.4281322059953894
3.702150929639082, 3.2436587240584167
3.942763397739702, 2.9669485011529595
4.402114473204521, 2.9669485011529595
4.555231498359461, 2.9669485011529595
5.16769959897922, 2.2751729438893165
5.670798395916878, 1.5833973866256734
6.195771053590958, 0.8455034588777863
6.764491432737877, 0.10760953112990279
7.114473204520597, 0
7.726941305140356, 0.061491160645655185
8.251913962814434, 0.015372790161414684
8.798760481224935, 0.015372790161414684
8.930003645643453, 0.015372790161414684
9.433102442581113, 0.476556495003841
10.02369668246445, 1.8139892390468866
10.43930003645643, 2.6441199077632582
10.92052497265767, 3.4742505764796334
11.24863288370397, 4.442736356648734
11.67881881152023, 5.549577248270559
12.269413051403571, 6.933128362797852
12.568355814801308, 7.532667179093007
13.217280349981767, 8.839354342813223
13.54538826102807, 9.377401998462723
14.004739336492886, 10.176787086856265
14.682829019321904, 11.176018447348195
15.207801676995985, 12.006149116064567
15.820269777615742, 12.836279784780938
16.301494713816982, 13.481936971560339
17.02333211811884, 14.45042275172944
17.72329566168428, 15.326671790930055
18.53262850893182, 16.356648731744812
19.254465913233677, 17.217524980784013
19.998177178271956, 18.047655649500385
20.610645278891713, 18.816295157571098
21.419978126139252, 19.661798616448884
22.20743711265037, 20.461183704842426
22.973022238425074, 21.32205995388163
23.71673350346335, 22.10607225211376
24.32920160408311, 22.705611068408917
24.941669704702868, 23.305149884704075
