3.5161323074119757, 4.99104941104328
3.8659931410251884, 4.993315340375197
4.500103715014673, 4.993242218768418
5.0686166434190385, 4.993176661465789
5.6371295718234045, 4.993111104163159
6.008849563472413, 4.9930682397729775
6.468033082568246, 4.993015289643931
6.927438487919134, 5.06906932499848
7.102809315322895, 5.2212631244879395
7.365704184606675, 5.3942032888249685
7.6067331720287505, 5.5671459745967145
7.869728898701193, 5.774680223244469
8.154550164279877, 5.968374316733216
8.395619494657415, 6.155154636229252
8.680481103191564, 6.362686363442291
8.914322320715065, 6.570223974003
9.264902603700726, 6.819261038084759
9.710235041420448, 7.068287175949414
9.973210596615159, 7.268902607735023
10.25068272047341, 7.441841091115575
10.323730365167625, 7.497183221230347
10.783095427563048, 7.559399622860606
11.570287346062209, 7.566227668072956
12.073202628881454, 7.566169675074476
12.838508494041177, 7.566081424859398
13.625680241062605, 7.565990653209603
14.281636525436067, 7.558996193305962
15.025096680211814, 7.565829281387745
15.856000190956657, 7.565733466868517
16.55570841053126, 7.565652780957588
17.342880157552692, 7.5655620093077935
18.348710723191182, 7.565446023310834
19.245211879521147, 7.565342644487456
20.251042445159637, 7.565226658490496
21.1475436014896, 7.565123279667119
22.1752400489898, 7.565004772235442
23.11547296904317, 7.564896350542631
23.946376479788015, 7.564800536023403
24.908475281703097, 7.564689592895876
